labels_key,labels_value,sku_description,cost,time
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-4-15gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-32-60gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,markduplicatespersistent",Network Internet Egress from Americas to EMEA,0,5.86666666667
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-4-15gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,5.79777777778
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-16-30gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-16-15gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.83416666667
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-8-52gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,3.41861111111
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-nioinput-32-30gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,0.0
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-disq-16-60gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,2.40888888889
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-c414fdc5-0c11-4235-a907-fe927b3289f8 ,newtool-hadoopbam-2-13gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,10.5183333333
