labels_key,labels_value,sku_description,cost,time
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-0bfdbf14-d7d9-4d2f-b48b-56832fccde14,newtool-hadoopbam-32-30gb-750-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.8575
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-0bfdbf14-d7d9-4d2f-b48b-56832fccde14,newtool-disq-32-15gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.865277778
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-0bfdbf14-d7d9-4d2f-b48b-56832fccde14,newtool-hadoopbam-32-60gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.867777778
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-0bfdbf14-d7d9-4d2f-b48b-56832fccde14,newtool-disq-32-30gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.874722222
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-0bfdbf14-d7d9-4d2f-b48b-56832fccde14,newtool-hadoopbam-32-15gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.879444444
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-0bfdbf14-d7d9-4d2f-b48b-56832fccde14,newtool-hadoopbam-16-104gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.934444444
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-0bfdbf14-d7d9-4d2f-b48b-56832fccde14,newtool-hadoopbam-16-104gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.942222222
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-0bfdbf14-d7d9-4d2f-b48b-56832fccde14,newtool-hadoopbam-16-60gb-750---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.9425
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-0bfdbf14-d7d9-4d2f-b48b-56832fccde14,newtool-hadoopbam-32-30gb-375-p,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.947222222
"cromwell-workflow-id,wdl-call-alias,wdl-task-name","cromwell-0bfdbf14-d7d9-4d2f-b48b-56832fccde14,newtool-disq-32-30gb-375---x,markduplicatessparknew1",Network Internet Egress from Americas to EMEA,0,1.963333333
